food_commodity_group,food_commodity_typology,food_commodity_item,carbon_footprint_,publication_year,country,region,wfp
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEDDAR,16.348,2012.0,USA,N America,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEESE,5.333333333,2008.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEESE,5.44,2012.0,Canada,N America,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEESE,5.45,2008.0,World,World,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEESE,5.59,2013.0,Canada,N America,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEESE,7.54,2013.0,Portugal,Mediterranean area,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEESE,7.57,2013.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEESE,8.02,2013.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEESE,8.2,2010.0,Austria,N Europe,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEESE,8.2,2006.0,Australia,Oceania,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEESE,8.377,2011.0,USA,N America,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEESE,8.4812,2008.0,USA,N America,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEESE,8.6,2013.0,USA,N America,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEESE,8.8,2013.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEESE,8.833922261,2008.0,USA,N America,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEESE,8.933333333,2008.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEESE,8.94,2014.0,N Europe,N Europe,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEESE,9.25,2012.0,Norway,N Europe,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEESE,9.3,2012.0,Norway,N Europe,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEESE,9.53,2013.0,Spain,Mediterranean area,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEESE,9.6,2010.0,Austria,N Europe,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEESE,10.14,2007.0,New Zealand,Oceania,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEESE,10.44,2013.0,Spain,Mediterranean area,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEESE,10.7,2008.0,Sweden,N Europe,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEESE,11.91,2013.0,USA,N America,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEESE,12.05,2010.0,Sweden,N Europe,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEESE,14.47939394,2011.0,Switzerland,N Europe,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEESE,14.587,2017.0,Brazil,S America,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEESE,14.587,2017.0,Brazil,S America,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,CHEESE,14.686,2012.0,USA,N America,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,GOAT CHEES,7.71,2013.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,GOAT CHEES,8.35,2010.0,France,N Europe,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,GOAT CHEES,8.48,2013.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,GRANA PADANO,10.44,2018.0,Italy,Mediterranean area,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,GRANA PADANO,10.44,2018.0,Italy,Mediterranean area,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,GRANA PADANO,15.34,2018.0,Italy,Mediterranean area,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,GRANA PADANO,15.34,2018.0,Italy,Mediterranean area,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,GRANA PADANO,17.04,2018.0,Italy,Mediterranean area,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,GRANA PADANO,17.04,2018.0,Italy,Mediterranean area,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,PARMIGGIANO REGGIANO,9.1467,2014.0,Italy,Mediterranean area,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,PARMIGGIANO REGGIANO,12.54,2019.0,Italy,Mediterranean area,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,PARMIGGIANO REGGIANO,20.54,2019.0,Italy,Mediterranean area,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,PECORINO,17.14,2017.0,Italy,Mediterranean area,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,PECORINO,17.14,2017.0,Italy,Mediterranean area,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,PECORINO,17.14,2017.0,Italy,Mediterranean area,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,PECORINO,17.14,2017.0,Italy,Mediterranean area,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,PECORINO,22.27,2018.0,Italy,Mediterranean area,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,PECORINO,22.27,2018.0,Italy,Mediterranean area,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,SEMI-HARD CHEES,8.5,2011.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,HARD AND SEMI-HARD CHEESE,SEMI-HARD CHEES,8.794,2002.0,Switzerland,N Europe,0
ANIMAL HUSBANDRY,HONEY,HONEY,0.935,2012.0,USA,N America,0
ANIMAL HUSBANDRY,HONEY,HONEY,2.55,2016.0,Argentina,S America,0
ANIMAL HUSBANDRY,KANGAROO MEAT,KANGAROO MEAT,4.1,2009.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,10.05,2014.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,10.42424242,2006.0,New Zealand,Oceania,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,11.04027488,2010.0,UK,N Europe,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,11.13172542,2010.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,12.83240569,2010.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,14.72222222,2008.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,15.5,2012.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,15.95887953,2006.0,UK,N Europe,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,16.05,2014.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,16.122,2015.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,16.34210526,2008.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,16.55,2014.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,16.69758813,2010.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,16.69758813,2010.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,17.55,2014.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,17.62523191,2011.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,18.5528757,2011.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,18.60465116,2012.0,New Zealand,Oceania,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,19.0,2010.0,New Zealand,Oceania,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,19.12864698,2006.0,UK,N Europe,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,19.4,2011.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,22.26121212,2012.0,UK,N Europe,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,22.3,2012.0,UK,N Europe,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,22.72727273,2013.0,Oceania,Oceania,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,23.7304224,2005.0,Ireland,N Europe,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,24.24242424,2011.0,Sweden,N Europe,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,25.23,2012.0,UK,N Europe,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,25.23255814,2014.0,UK,N Europe,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,25.58139535,2012.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,25.58139535,2012.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,26.51515152,2013.0,W Europe,W Europe,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,27.7,2013.0,Spain,Mediterranean area,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,29.41860465,2012.0,France,N Europe,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,29.88372093,2014.0,UK,N Europe,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,30.0,2012.0,France,N Europe,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,30.6122449,2009.0,UK,N Europe,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,30.69767442,2014.0,Canada,N America,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,32.3255814,2014.0,Canada,N America,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,32.55813953,2012.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,33.02325581,2014.0,Canada,N America,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,33.48837209,2012.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,35.4,2013.0,Spain,Mediterranean area,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,37.87878788,2013.0,S America (Latin America and Caribean),S America,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,38.9,2013.0,Spain,Mediterranean area,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,39.0,2013.0,Spain,Mediterranean area,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,39.39393939,2013.0,Asia (east and south-east),Asia,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,40.90909091,2013.0,Africa (near east and north),Africa,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,41.53488372,2014.0,UK,N Europe,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,43.16666667,2006.0,UK,N Europe,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,43.93939394,2013.0,N America,N America,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,47.9,2013.0,Spain,Mediterranean area,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,48.48484848,2013.0,Africa (subsaharan),Africa,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,48.5,2011.0,Spain,Mediterranean area,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,51.7,2013.0,Spain,Mediterranean area,0
ANIMAL HUSBANDRY,LAMB BONE FREE MEAT,LAMB BONE FREE MEAT,56.7,2011.0,Spain,Mediterranean area,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,6.6806,2014.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,6.927599997,2006.0,New Zealand,Oceania,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,7.334181421,2010.0,UK,N Europe,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,7.394538777,2010.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,8.516987755,2010.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,9.764266665,2008.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,10.2776,2012.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,10.58046049,2006.0,UK,N Europe,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,10.6406,2014.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,10.68812,2015.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,10.83338947,2008.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,10.9706,2014.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,11.06800817,2010.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,11.06800817,2010.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,11.6306,2014.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,11.68025306,2011.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,12.29249796,2011.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,12.32666977,2012.0,New Zealand,Oceania,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,12.5876,2010.0,New Zealand,Oceania,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,12.67250701,2006.0,UK,N Europe,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,12.8516,2011.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,14.74,2012.0,UK,N Europe,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,14.7656,2012.0,UK,N Europe,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,15.0476,2013.0,Oceania,Oceania,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,15.70967878,2005.0,Ireland,N Europe,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,16.0476,2011.0,Sweden,N Europe,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,16.6994,2012.0,UK,N Europe,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,16.70108837,2014.0,UK,N Europe,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,16.93132093,2012.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,16.93132093,2012.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,17.5476,2013.0,W Europe,W Europe,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,18.3296,2013.0,Spain,Mediterranean area,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,19.46387907,2012.0,France,N Europe,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,19.77085581,2014.0,UK,N Europe,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,19.8476,2012.0,France,N Europe,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,20.25168163,2009.0,UK,N Europe,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,20.30806512,2014.0,Canada,N America,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,21.38248372,2014.0,Canada,N America,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,21.53597209,2012.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,21.84294883,2014.0,Canada,N America,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,22.14992558,2012.0,Australia,Oceania,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,23.4116,2013.0,Spain,Mediterranean area,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,25.0476,2013.0,S America (Latin America and Caribean),S America,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,25.7216,2013.0,Spain,Mediterranean area,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,25.7876,2013.0,Spain,Mediterranean area,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,26.0476,2013.0,Asia (east and south-east),Asia,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,27.0476,2013.0,Africa (near east and north),Africa,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,27.46062326,2014.0,UK,N Europe,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,28.5376,2006.0,UK,N Europe,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,29.0476,2013.0,N America,N America,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,31.6616,2013.0,Spain,Mediterranean area,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,32.0476,2013.0,Africa (subsaharan),Africa,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,32.0576,2011.0,Spain,Mediterranean area,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,34.1696,2013.0,Spain,Mediterranean area,0
ANIMAL HUSBANDRY,LAMB MEAT WITH BONE,LAMB MEAT WITH BONE,37.4696,2011.0,Spain,Mediterranean area,0
ANIMAL HUSBANDRY,MILK,BUFFALO MILK,2.87,2014.0,Italy,Mediterranean area,0
ANIMAL HUSBANDRY,MILK,BUFFALO MILK,3.08,2014.0,Italy,Mediterranean area,0
ANIMAL HUSBANDRY,MILK,BUFFALO MILK,3.19,2014.0,Italy,Mediterranean area,0
ANIMAL HUSBANDRY,MILK,BUFFALO MILK,3.57,2014.0,Italy,Mediterranean area,0
ANIMAL HUSBANDRY,MILK,BUFFALO MILK,3.75,2014.0,Italy,Mediterranean area,0
ANIMAL HUSBANDRY,MILK,BUFFALO MILK,4.6,2014.0,Italy,Mediterranean area,0
ANIMAL HUSBANDRY,MILK,BUFFALO MILK,5.2,2014.0,Italy,Mediterranean area,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.54,2002.0,Norway,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.6066666667,2010.0,USA,N America,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.62,2002.0,Norway,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.65,2014.0,Ukraine,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.74,2013.0,Portugal,Mediterranean area,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.74,2013.0,Germany,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.75,2013.0,Portugal,Mediterranean area,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.75,2013.0,Portugal,Mediterranean area,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.75264,2014.0,Ireland,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.77,2005.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.78648,2014.0,USA,N America,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.79,2014.0,China,Asia,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.805,2005.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.81,2014.0,Romania,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.8168,2010.0,India,Asia,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.82,2014.0,Russia,E Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.8236666667,2015.0,Brazil,S America,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.84,2005.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.85,2014.0,Moldavia,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.866,2004.0,Denmark,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.87,2013.0,Portugal,Mediterranean area,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.894,2004.0,Denmark,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.9,2014.0,Serbia,E Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.91375,2009.0,New Zealand,Oceania,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.94,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.94,2011.0,Israel,Mediterranean area,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.94,2007.0,New Zealand,Oceania,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.95,2007.0,Sweden,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.9545,2010.0,France,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.977,2014.0,Ireland,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.980908,2014.0,Ireland,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,0.99,2013.0,France,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,1.01,2012.0,USA,N America,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,1.01,2013.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,1.01,2013.0,France,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,1.0143,2012.0,Ireland,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,1.02,2010.0,France,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,1.02,2012.0,USA,N America,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,1.02,2011.0,South Africa,Africa,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,1.02,2011.0,Spain,Mediterranean area,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,1.02,2011.0,USA,N America,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,1.024,2014.0,UK,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,1.03,2010.0,Spain,Mediterranean area,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,1.03,2012.0,Switzerland,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,1.0335,2004.0,Denmark,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,1.038,2014.0,USA,N America,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,1.04,2014.0,France,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,1.041,2008.0,Netherlands,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,1.05,2010.0,Austria,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,1.05,2003.0,Spain,Mediterranean area,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,1.05,2004.0,Denmark,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,1.05,2007.0,UK,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,1.06,2010.0,Austria,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,1.06,2013.0,USA,N America,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,1.06,2011.0,Italy,Mediterranean area,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,1.06,2012.0,Denmark,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,1.06,2006.0,UK,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,1.061,2014.0,Germany,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,1.073,2009.0,New Zealand,Oceania,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,1.075,2013.0,Germany,N Europe,0
ANIMAL HUSBANDRY,MILK,COW'S MILK,1.08,2013.0,France,N Europe,0
